RoadName,Cls,Funcls,Length,Loc_Mesh,Loc_Cls,Loc_ID,Mesh,LinkID
Ｘ４０２,0,0c01,0.000000,0,0,0,524217,1449345
Ｘ４０２,0,0c01,0.000000,0,0,0,524217,1449354
Ｘ４０２,0,0c01,0.000000,0,0,0,524217,1449355
Ｘ４０２,0,0c01,0.000000,0,0,0,524217,1449356
机场支线,0,0c01,0.000000,0,0,0,524224,88931627
机场支线,0,0c01,0.000000,0,0,0,524224,88931628
机场公路,0,0c01,0.000000,0,0,0,524225,15893277
机场公路,0,0c01,0.000000,0,0,0,524225,15893278
机场公路,0,0c01,0.000000,0,0,0,524225,880597
机场支线,0,0c01,0.000000,0,0,0,524225,88931617
机场支线,0,0c01,0.000000,0,0,0,524225,88931635
机场支线,0,0c01,0.000000,0,0,0,524225,88931636
机场支线,0,0c01,0.000000,0,0,0,524225,88931637
机场公路,0,0c01,0.000000,0,0,0,524225,88931639
机场公路,0,0c01,0.000000,0,0,0,524225,88931640
机场支线,0,0c01,0.000000,0,0,0,524225,88931641
机场公路,0,0c01,0.000000,0,0,0,524225,88931642
机场支线,0,0c01,0.000000,0,0,0,524225,88931644
机场公路,0,0c01,0.000000,0,0,0,524225,88931645
机场公路,0,0c01,0.000000,0,0,0,524225,95997159
机场公路,0,0c01,0.000000,0,0,0,524225,95997160
机场公路,0,0c01,0.000000,0,0,0,524225,95997162
机场公路,0,0c01,0.000000,0,0,0,524225,95997164
机场公路,0,0c01,0.000000,0,0,0,524225,95997165
机场公路,0,0c01,0.000000,0,0,0,524225,95997166
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893236
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893237
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893238
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893240
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893241
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893242
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893244
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893246
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893247
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893248
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893250
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893252
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893253
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893254
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893256
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893257
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893258
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893259
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893260
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893262
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893264
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893266
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893268
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893270
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893271
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,15893272
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,1672249
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,1672267
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,1672272
Ｇ２１３,0,0c01,0.000000,0,0,0,524226,1672275
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589652
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589653
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589654
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589657
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589659
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589661
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88589662
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88659920
Ｓ３０６,0,0c01,0.000000,0,0,0,524227,88659921
机场公路,0,0c01,0.000000,0,0,0,524234,95997132
机场公路,0,0c01,0.000000,0,0,0,524234,95997134
机场公路,0,0c01,0.000000,0,0,0,524234,95997136
机场公路,0,0c01,0.000000,0,0,0,524234,95997140
机场公路,0,0c01,0.000000,0,0,0,524234,95997144
机场公路,0,0c01,0.000000,0,0,0,524234,95997145
机场公路,0,0c01,0.000000,0,0,0,524234,95997146
机场公路,0,0c01,0.000000,0,0,0,524234,95997148
机场公路,0,0c01,0.000000,0,0,0,524234,95997149
机场公路,0,0c01,0.000000,0,0,0,524234,95997150
机场公路,0,0c01,0.000000,0,0,0,524234,95997304
机场公路,0,0c01,0.000000,0,0,0,524234,95997305
机场公路,0,0c01,0.000000,0,0,0,524234,95997306
机场公路,0,0c01,0.000000,0,0,0,524234,95997307
机场公路,0,0c01,0.000000,0,0,0,524235,873842
机场公路,0,0c01,0.000000,0,0,0,524235,95997152
机场公路,0,0c01,0.000000,0,0,0,524235,95997154
机场公路,0,0c01,0.000000,0,0,0,524235,95997155
机场公路,0,0c01,0.000000,0,0,0,524235,95997156
Ｓ２,0,0c01,0.000000,0,0,0,524236,17692805
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,95219551
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,95219552
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,95794870
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,95794871
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794878
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794880
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794882
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794884
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794966
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794968
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794969
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794970
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794971
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794972
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794974
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794976
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794977
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794990
Ｓ２,0,0c01,0.000000,0,0,0,524236,95794991
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,980822
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,980823
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,980825
Ｇ２１３,0,0c01,0.000000,0,0,0,524236,980826
知合玛路,0,0c01,0.000000,0,0,0,524237,1204541
知合玛路,0,0c01,0.000000,0,0,0,524237,1204542
碌曲西路,0,0c01,0.000000,0,0,0,524237,1204543
玛曲西路,0,0c01,0.000000,0,0,0,524237,1204544
博峪路,0,0c01,0.000000,0,0,0,524237,1204545
知合玛路,0,0c01,0.000000,0,0,0,524237,1204549
知合玛路,0,0c01,0.000000,0,0,0,524237,1204550
腊子路口,0,0c01,0.000000,0,0,0,524237,1204551
腊子路口,0,0c01,0.000000,0,0,0,524237,1204552
知合玛路,0,0c01,0.000000,0,0,0,524237,1204553
知合玛路,0,0c01,0.000000,0,0,0,524237,1204554
弘仁路,0,0c01,0.000000,0,0,0,524237,1204555
弘仁路,0,0c01,0.000000,0,0,0,524237,1204556
祖曲路,0,0c01,0.000000,0,0,0,524237,1204558
当周街,0,0c01,0.000000,0,0,0,524237,1204565
当周街,0,0c01,0.000000,0,0,0,524237,1204566
当周街,0,0c01,0.000000,0,0,0,524237,1204567
当周街,0,0c01,0.000000,0,0,0,524237,1204569
当周街,0,0c01,0.000000,0,0,0,524237,1204570
碌曲西路,0,0c01,0.000000,0,0,0,524237,1204574
碌曲西路,0,0c01,0.000000,0,0,0,524237,1204575
碌曲东路,0,0c01,0.000000,0,0,0,524237,1204579
玛曲东路,0,0c01,0.000000,0,0,0,524237,1204583
玛曲西路,0,0c01,0.000000,0,0,0,524237,1204587
玛曲西路,0,0c01,0.000000,0,0,0,524237,1204588
当周街,0,0c01,0.000000,0,0,0,524237,1204590
当周街,0,0c01,0.000000,0,0,0,524237,1204592
当周街,0,0c01,0.000000,0,0,0,524237,1204593
当周街,0,0c01,0.000000,0,0,0,524237,1204594
祖曲路,0,0c01,0.000000,0,0,0,524237,1204599
弘仁路,0,0c01,0.000000,0,0,0,524237,1204603
腊子路口,0,0c01,0.000000,0,0,0,524237,1204606
腊子路口,0,0c01,0.000000,0,0,0,524237,1204607
碌曲西路,0,0c01,0.000000,0,0,0,524237,1204608
博峪路,0,0c01,0.000000,0,0,0,524237,1204609
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,1204610
通钦街,0,0c01,0.000000,0,0,0,524237,1204611
知合玛路,0,0c01,0.000000,0,0,0,524237,1204612
知合玛路,0,0c01,0.000000,0,0,0,524237,1204613
当周街,0,0c01,0.000000,0,0,0,524237,1204616
德吉巷,0,0c01,0.000000,0,0,0,524237,1207615
知合玛路,0,0c01,0.000000,0,0,0,524237,1207622
知合玛路,0,0c01,0.000000,0,0,0,524237,1207623
邻德路,0,0c01,0.000000,0,0,0,524237,1207625
当周街,0,0c01,0.000000,0,0,0,524237,1207634
绍玛路,0,0c01,0.000000,0,0,0,524237,1207646
绍玛路,0,0c01,0.000000,0,0,0,524237,1207648
博峪路,0,0c01,0.000000,0,0,0,524237,1207649
当周街,0,0c01,0.000000,0,0,0,524237,1207656
当周街,0,0c01,0.000000,0,0,0,524237,1207657
当周街,0,0c01,0.000000,0,0,0,524237,1207658
当周街,0,0c01,0.000000,0,0,0,524237,1207659
当周桥,0,0c01,0.000000,0,0,0,524237,1207660
知合玛路,0,0c01,0.000000,0,0,0,524237,1207662
当周街,0,0c01,0.000000,0,0,0,524237,1207665
知合玛路,0,0c01,0.000000,0,0,0,524237,1207673
知合玛路,0,0c01,0.000000,0,0,0,524237,1207674
知合玛路,0,0c01,0.000000,0,0,0,524237,1207675
知合玛路,0,0c01,0.000000,0,0,0,524237,1207676
知合玛路,0,0c01,0.000000,0,0,0,524237,1207680
知合玛路,0,0c01,0.000000,0,0,0,524237,1207681
知合玛路,0,0c01,0.000000,0,0,0,524237,1207682
知合玛路,0,0c01,0.000000,0,0,0,524237,1207683
知合玛路,0,0c01,0.000000,0,0,0,524237,1207690
知合玛路,0,0c01,0.000000,0,0,0,524237,1207693
知合玛路,0,0c01,0.000000,0,0,0,524237,1207694
知合玛路,0,0c01,0.000000,0,0,0,524237,1207696
知合玛路,0,0c01,0.000000,0,0,0,524237,1207697
玛曲西路,0,0c01,0.000000,0,0,0,524237,1207698
玛曲西路,0,0c01,0.000000,0,0,0,524237,1207699
知合玛路,0,0c01,0.000000,0,0,0,524237,1207704
知合玛路,0,0c01,0.000000,0,0,0,524237,1207705
知合玛路,0,0c01,0.000000,0,0,0,524237,1207707
知合玛路,0,0c01,0.000000,0,0,0,524237,1207708
知合玛路,0,0c01,0.000000,0,0,0,524237,1209190
知合玛路,0,0c01,0.000000,0,0,0,524237,1209191
知合玛路,0,0c01,0.000000,0,0,0,524237,1209192
知合玛路,0,0c01,0.000000,0,0,0,524237,1209193
知合玛路,0,0c01,0.000000,0,0,0,524237,1209195
知合玛路,0,0c01,0.000000,0,0,0,524237,1209196
知合玛路,0,0c01,0.000000,0,0,0,524237,1209200
和美路,0,0c01,0.000000,0,0,0,524237,1209201
和美路,0,0c01,0.000000,0,0,0,524237,1209202
邻德路,0,0c01,0.000000,0,0,0,524237,1209204
志远路,0,0c01,0.000000,0,0,0,524237,1209207
邻德路,0,0c01,0.000000,0,0,0,524237,1209208
邻德路,0,0c01,0.000000,0,0,0,524237,1209209
邻德路,0,0c01,0.000000,0,0,0,524237,1209210
邻德路,0,0c01,0.000000,0,0,0,524237,1209211
和美路,0,0c01,0.000000,0,0,0,524237,1209212
和美路,0,0c01,0.000000,0,0,0,524237,1209213
邻德路,0,0c01,0.000000,0,0,0,524237,1209217
和美路,0,0c01,0.000000,0,0,0,524237,1209218
和美路,0,0c01,0.000000,0,0,0,524237,1209219
知合玛路,0,0c01,0.000000,0,0,0,524237,1209227
知合玛路,0,0c01,0.000000,0,0,0,524237,1209228
知合玛路,0,0c01,0.000000,0,0,0,524237,1209229
知合玛路,0,0c01,0.000000,0,0,0,524237,1209232
知合玛路,0,0c01,0.000000,0,0,0,524237,1209233
知合玛路,0,0c01,0.000000,0,0,0,524237,1209235
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,1209240
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,1209241
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,1209242
知合玛路,0,0c01,0.000000,0,0,0,524237,1209243
知合玛路,0,0c01,0.000000,0,0,0,524237,1209246
当周街,0,0c01,0.000000,0,0,0,524237,1209247
当周街,0,0c01,0.000000,0,0,0,524237,1209249
当周街,0,0c01,0.000000,0,0,0,524237,1209251
当周街,0,0c01,0.000000,0,0,0,524237,1209252
当周街,0,0c01,0.000000,0,0,0,524237,1209253
当周街,0,0c01,0.000000,0,0,0,524237,1209255
当周街,0,0c01,0.000000,0,0,0,524237,1209256
当周街,0,0c01,0.000000,0,0,0,524237,1209257
当周街,0,0c01,0.000000,0,0,0,524237,1209259
当周街,0,0c01,0.000000,0,0,0,524237,1209260
当周街,0,0c01,0.000000,0,0,0,524237,1209261
当周街,0,0c01,0.000000,0,0,0,524237,1209265
当周街,0,0c01,0.000000,0,0,0,524237,1209266
当周街,0,0c01,0.000000,0,0,0,524237,1209267
当周街,0,0c01,0.000000,0,0,0,524237,1209272
当周街,0,0c01,0.000000,0,0,0,524237,1209273
当周街,0,0c01,0.000000,0,0,0,524237,1209275
当周街,0,0c01,0.000000,0,0,0,524237,1209277
当周街,0,0c01,0.000000,0,0,0,524237,1209282
玛曲东路,0,0c01,0.000000,0,0,0,524237,1209284
玛曲东路,0,0c01,0.000000,0,0,0,524237,1209286
周措巷,0,0c01,0.000000,0,0,0,524237,1210766
当周街,0,0c01,0.000000,0,0,0,524237,1210776
当周街,0,0c01,0.000000,0,0,0,524237,1210786
当周街,0,0c01,0.000000,0,0,0,524237,1210790
当周街,0,0c01,0.000000,0,0,0,524237,1210795
当周街,0,0c01,0.000000,0,0,0,524237,1210797
腊子路口,0,0c01,0.000000,0,0,0,524237,1210801
通钦街,0,0c01,0.000000,0,0,0,524237,1210859
通钦街,0,0c01,0.000000,0,0,0,524237,1210864
通钦街,0,0c01,0.000000,0,0,0,524237,1210866
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,1212355
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,1212363
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,1212369
志远路,0,0c01,0.000000,0,0,0,524237,1212373
志远路,0,0c01,0.000000,0,0,0,524237,1212374
启明路,0,0c01,0.000000,0,0,0,524237,1212375
邻德路,0,0c01,0.000000,0,0,0,524237,1212376
邻德路,0,0c01,0.000000,0,0,0,524237,1212377
知合玛路,0,0c01,0.000000,0,0,0,524237,1212379
当周街,0,0c01,0.000000,0,0,0,524237,1212380
当周街,0,0c01,0.000000,0,0,0,524237,1212381
当周街,0,0c01,0.000000,0,0,0,524237,1212382
当周街,0,0c01,0.000000,0,0,0,524237,1212383
知合玛路,0,0c01,0.000000,0,0,0,524237,1212386
邻德路,0,0c01,0.000000,0,0,0,524237,1212391
邻德路,0,0c01,0.000000,0,0,0,524237,1212392
禾丰路,0,0c01,0.000000,0,0,0,524237,1212396
禾丰路,0,0c01,0.000000,0,0,0,524237,1212397
启惠路,0,0c01,0.000000,0,0,0,524237,1212398
启惠路,0,0c01,0.000000,0,0,0,524237,1212399
知合玛路,0,0c01,0.000000,0,0,0,524237,1212408
知合玛路,0,0c01,0.000000,0,0,0,524237,1212409
卓尼西路,0,0c01,0.000000,0,0,0,524237,1212413
卓尼西路,0,0c01,0.000000,0,0,0,524237,1212415
当周街,0,0c01,0.000000,0,0,0,524237,1212417
当周街,0,0c01,0.000000,0,0,0,524237,1212418
知合玛路,0,0c01,0.000000,0,0,0,524237,1212419
知合玛路,0,0c01,0.000000,0,0,0,524237,1212420
永曲东路,0,0c01,0.000000,0,0,0,524237,16001168
永曲东路,0,0c01,0.000000,0,0,0,524237,16001169
当周街,0,0c01,0.000000,0,0,0,524237,16001173
当周街,0,0c01,0.000000,0,0,0,524237,16001174
当周街,0,0c01,0.000000,0,0,0,524237,16001178
当周街,0,0c01,0.000000,0,0,0,524237,16001179
桑曲东路,0,0c01,0.000000,0,0,0,524237,16001180
桑曲东路,0,0c01,0.000000,0,0,0,524237,16001181
桑曲东路,0,0c01,0.000000,0,0,0,524237,16001185
桑曲东路,0,0c01,0.000000,0,0,0,524237,16001186
当周街,0,0c01,0.000000,0,0,0,524237,16001190
当周街,0,0c01,0.000000,0,0,0,524237,16001191
当周街,0,0c01,0.000000,0,0,0,524237,16001192
当周街,0,0c01,0.000000,0,0,0,524237,16001197
当周街,0,0c01,0.000000,0,0,0,524237,16001198
当周街,0,0c01,0.000000,0,0,0,524237,16001204
当周街,0,0c01,0.000000,0,0,0,524237,16001205
知合玛路,0,0c01,0.000000,0,0,0,524237,16001206
知合玛路,0,0c01,0.000000,0,0,0,524237,16001211
知合玛路,0,0c01,0.000000,0,0,0,524237,16001212
知合玛路,0,0c01,0.000000,0,0,0,524237,16001213
知合玛路,0,0c01,0.000000,0,0,0,524237,16001214
当周街,0,0c01,0.000000,0,0,0,524237,16001218
当周街,0,0c01,0.000000,0,0,0,524237,16001219
当周街,0,0c01,0.000000,0,0,0,524237,16001220
当周街,0,0c01,0.000000,0,0,0,524237,16001221
通钦街,0,0c01,0.000000,0,0,0,524237,16001224
通钦街,0,0c01,0.000000,0,0,0,524237,16001225
通钦街,0,0c01,0.000000,0,0,0,524237,16001229
通钦街,0,0c01,0.000000,0,0,0,524237,16001230
通钦街,0,0c01,0.000000,0,0,0,524237,16001231
通钦街,0,0c01,0.000000,0,0,0,524237,16001232
通钦街,0,0c01,0.000000,0,0,0,524237,16001235
通钦街,0,0c01,0.000000,0,0,0,524237,16001236
通钦街,0,0c01,0.000000,0,0,0,524237,16001240
通钦街,0,0c01,0.000000,0,0,0,524237,16001241
通钦街,0,0c01,0.000000,0,0,0,524237,16001242
通钦街,0,0c01,0.000000,0,0,0,524237,16001243
祖曲路,0,0c01,0.000000,0,0,0,524237,16001250
祖曲路,0,0c01,0.000000,0,0,0,524237,16001251
德吉巷,0,0c01,0.000000,0,0,0,524237,16001259
德吉巷,0,0c01,0.000000,0,0,0,524237,16001260
滨河路,0,0c01,0.000000,0,0,0,524237,16001261
滨河路,0,0c01,0.000000,0,0,0,524237,16001268
滨河路,0,0c01,0.000000,0,0,0,524237,16001272
滨河路,0,0c01,0.000000,0,0,0,524237,16001273
通钦街,0,0c01,0.000000,0,0,0,524237,16001289
通钦街,0,0c01,0.000000,0,0,0,524237,16001290
通钦街,0,0c01,0.000000,0,0,0,524237,16001291
通钦街,0,0c01,0.000000,0,0,0,524237,16001292
当周街,0,0c01,0.000000,0,0,0,524237,16001301
当周街,0,0c01,0.000000,0,0,0,524237,16001302
当周街,0,0c01,0.000000,0,0,0,524237,16001304
当周街,0,0c01,0.000000,0,0,0,524237,16001305
腊子路口,0,0c01,0.000000,0,0,0,524237,16001306
腊子路口,0,0c01,0.000000,0,0,0,524237,16001307
腊子路口,0,0c01,0.000000,0,0,0,524237,16001309
腊子路口,0,0c01,0.000000,0,0,0,524237,16001312
腊子路口,0,0c01,0.000000,0,0,0,524237,16001313
通钦街,0,0c01,0.000000,0,0,0,524237,16001338
通钦街,0,0c01,0.000000,0,0,0,524237,16001343
通钦街,0,0c01,0.000000,0,0,0,524237,16001345
通钦街,0,0c01,0.000000,0,0,0,524237,16001346
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,16001347
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,16001348
通钦街,0,0c01,0.000000,0,0,0,524237,16001368
通钦街,0,0c01,0.000000,0,0,0,524237,16001369
知合玛路,0,0c01,0.000000,0,0,0,524237,16001375
知合玛路,0,0c01,0.000000,0,0,0,524237,16001376
知合玛路,0,0c01,0.000000,0,0,0,524237,16001378
知合玛路,0,0c01,0.000000,0,0,0,524237,16001379
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,86203838
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,86203839
知合玛路,0,0c01,0.000000,0,0,0,524237,86203894
知合玛路,0,0c01,0.000000,0,0,0,524237,86203895
知合玛路,0,0c01,0.000000,0,0,0,524237,86203898
知合玛路,0,0c01,0.000000,0,0,0,524237,86203900
知合玛路,0,0c01,0.000000,0,0,0,524237,86203901
知合玛路,0,0c01,0.000000,0,0,0,524237,86203907
知合玛路,0,0c01,0.000000,0,0,0,524237,86203908
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,86203911
Ｇ２１３,0,0c01,0.000000,0,0,0,524237,86203912
知合玛路,0,0c01,0.000000,0,0,0,524237,86203933
知合玛路,0,0c01,0.000000,0,0,0,524237,86203936
知合玛路,0,0c01,0.000000,0,0,0,524237,86203941
知合玛路,0,0c01,0.000000,0,0,0,524237,86203942
知合玛路,0,0c01,0.000000,0,0,0,524237,86203945
知合玛路,0,0c01,0.000000,0,0,0,524237,86203947
知合玛路,0,0c01,0.000000,0,0,0,524237,86203948
知合玛路,0,0c01,0.000000,0,0,0,524237,86203950
知合玛路,0,0c01,0.000000,0,0,0,524237,86203953
知合玛路,0,0c01,0.000000,0,0,0,524237,86203954
知合玛路,0,0c01,0.000000,0,0,0,524237,86203959
知合玛路,0,0c01,0.000000,0,0,0,524237,86203960
当周街,0,0c01,0.000000,0,0,0,524237,86203963
当周街,0,0c01,0.000000,0,0,0,524237,86203964
腊子路口,0,0c01,0.000000,0,0,0,524237,86203966
腊子路口,0,0c01,0.000000,0,0,0,524237,86203972
腊子路口,0,0c01,0.000000,0,0,0,524237,86203973
当周街,0,0c01,0.000000,0,0,0,524237,86203976
当周街,0,0c01,0.000000,0,0,0,524237,86203978
当周街,0,0c01,0.000000,0,0,0,524237,86203980
当周街,0,0c01,0.000000,0,0,0,524237,86203981
祖曲路,0,0c01,0.000000,0,0,0,524237,86203990
祖曲路,0,0c01,0.000000,0,0,0,524237,86203991
碌曲东路,0,0c01,0.000000,0,0,0,524237,86203992
碌曲东路,0,0c01,0.000000,0,0,0,524237,86203993
当周街,0,0c01,0.000000,0,0,0,524237,86203998
当周街,0,0c01,0.000000,0,0,0,524237,86204000
当周街,0,0c01,0.000000,0,0,0,524237,86204001
滨河路,0,0c01,0.000000,0,0,0,524237,86204010
当周街,0,0c01,0.000000,0,0,0,524237,86204011
当周街,0,0c01,0.000000,0,0,0,524237,86204012
卓尼东路,0,0c01,0.000000,0,0,0,524237,86204033
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204040
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204041
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204042
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204043
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204045
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204049
绍玛路,0,0c01,0.000000,0,0,0,524237,86204059
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204061
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204063
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204065
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204067
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204069
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204071
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204075
通钦街,0,0c01,0.000000,0,0,0,524237,86204080
通钦街,0,0c01,0.000000,0,0,0,524237,86204081
通钦街,0,0c01,0.000000,0,0,0,524237,86204083
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204084
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204085
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204086
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204088
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204093
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204094
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204095
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204121
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,86204122
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,88671441
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,88671443
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,88671444
知合玛路,0,0c01,0.000000,0,0,0,524237,91478587
知合玛路,0,0c01,0.000000,0,0,0,524237,91478588
知合玛路,0,0c01,0.000000,0,0,0,524237,91478590
知合玛路,0,0c01,0.000000,0,0,0,524237,91478591
通钦街,0,0c01,0.000000,0,0,0,524237,91478597
通钦街,0,0c01,0.000000,0,0,0,524237,91478603
通钦街,0,0c01,0.000000,0,0,0,524237,91478608
通钦街,0,0c01,0.000000,0,0,0,524237,91478609
通钦街,0,0c01,0.000000,0,0,0,524237,91478610
通钦街,0,0c01,0.000000,0,0,0,524237,91478611
通钦街,0,0c01,0.000000,0,0,0,524237,91478614
通钦街,0,0c01,0.000000,0,0,0,524237,91478619
舟曲东路,0,0c01,0.000000,0,0,0,524237,91478622
舟曲东路,0,0c01,0.000000,0,0,0,524237,91478626
通钦街,0,0c01,0.000000,0,0,0,524237,91478627
通钦街,0,0c01,0.000000,0,0,0,524237,91478628
通钦街,0,0c01,0.000000,0,0,0,524237,91478631
通钦街,0,0c01,0.000000,0,0,0,524237,91478633
通钦街,0,0c01,0.000000,0,0,0,524237,91478634
通钦街,0,0c01,0.000000,0,0,0,524237,91478638
通钦街,0,0c01,0.000000,0,0,0,524237,91478639
通钦街,0,0c01,0.000000,0,0,0,524237,91478640
通钦街,0,0c01,0.000000,0,0,0,524237,91478641
永曲东路,0,0c01,0.000000,0,0,0,524237,91478642
玛曲东路,0,0c01,0.000000,0,0,0,524237,91478646
玛曲东路,0,0c01,0.000000,0,0,0,524237,91478647
通钦街,0,0c01,0.000000,0,0,0,524237,91478655
通钦街,0,0c01,0.000000,0,0,0,524237,91478656
通钦街,0,0c01,0.000000,0,0,0,524237,91478664
通钦街,0,0c01,0.000000,0,0,0,524237,91478665
通钦街,0,0c01,0.000000,0,0,0,524237,91478666
通钦街,0,0c01,0.000000,0,0,0,524237,91478667
合作市卡加曼至新集至日加公路,0,0c01,0.000000,0,0,0,524237,91844061
合作市卡加曼至新集至日加公路,0,0c01,0.000000,0,0,0,524237,91844062
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,91844066
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,91844067
绍玛路,0,0c01,0.000000,0,0,0,524237,91844068
绍玛路,0,0c01,0.000000,0,0,0,524237,91844069
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,91844076
Ｓ３０６,0,0c01,0.000000,0,0,0,524237,91844077
知合玛路,0,0c01,0.000000,0,0,0,524237,91844142
知合玛路,0,0c01,0.000000,0,0,0,524237,91844143
知合玛路,0,0c01,0.000000,0,0,0,524237,91844153
知合玛路,0,0c01,0.000000,0,0,0,524237,91844154
知合玛路,0,0c01,0.000000,0,0,0,524237,91844155
知合玛路,0,0c01,0.000000,0,0,0,524237,91844156
舟曲西路,0,0c01,0.000000,0,0,0,524237,91844168
舟曲西路,0,0c01,0.000000,0,0,0,524237,91844169
当周街,0,0c01,0.000000,0,0,0,524237,91844174
